node_id,lat,long
sxk9c4,41.1026000976563,28.8775634765625
sxkcv7,41.1080932617188,29.4158935546875
sxk90w,40.9927368164063,28.8555908203125
sxkb6p,40.8663940429688,29.2730712890625
sxkbhd,40.7949829101563,29.3829345703125
sxk90e,40.9762573242188,28.8555908203125
sxkdqg,41.1959838867188,29.1302490234375
sxk6mu,41.2014770507813,28.7347412109375
sxkdh2,41.1355590820313,29.0203857421875
sxkc0p,40.9982299804688,29.1851806640625
sxkdhs,41.1575317382813,29.0313720703125
sxk1dq,41.0806274414063,28.2293701171875
sxk9nj,40.9872436523438,29.0972900390625
sxk1ru,41.0256958007813,28.4710693359375
sxk9ez,41.0861206054688,28.9984130859375
sxk8yw,40.9487915039063,29.1192626953125
sxk9g4,41.1026000976563,28.9654541015625
sx7cwy,41.0806274414063,28.0755615234375
sxk98h,41.0696411132813,28.8336181640625
sxk408,41.1355590820313,28.1524658203125
sxk9n3,40.9652709960938,29.1082763671875
sxkc3s,41.0256958007813,29.2510986328125
sxkbfz,40.9542846679688,29.3060302734375
sxk3bs,41.1135864257813,28.5040283203125
sxk9r7,41.0202026367188,29.1522216796875
sxk3xj,41.0751342773438,28.7896728515625
sxkdp3,41.1410522460938,29.1522216796875
sxk33x,41.0421752929688,28.5479736328125
sxkc56,40.9707641601563,29.3280029296875
sxkd1d,41.1465454101563,28.8995361328125
sxk387,41.0641479492188,28.4930419921875
sxk4ny,41.1685180664063,28.4271240234375
sxk699,41.2289428710938,28.5479736328125
sxk98y,41.0806274414063,28.8665771484375
sxkd1g,41.1520385742188,28.9105224609375
sxk99y,41.0806274414063,28.9105224609375
sxk3rr,41.0421752929688,28.8006591796875
sxk9j3,40.9652709960938,29.0643310546875
sx7fvp,41.3058471679688,27.9986572265625
sxk8yy,40.9487915039063,29.1302490234375
sxkds8,41.2234497070313,29.0313720703125
sxk96r,41.0421752929688,28.9324951171875
sxkdj1,41.1410522460938,29.0533447265625
sxk9dk,41.0696411132813,28.9324951171875
sxk8z4,40.9268188476563,29.1412353515625
sxkcfv,41.1190795898438,29.3060302734375
sx7cww,41.0806274414063,28.0645751953125
sxk3t6,41.0586547851563,28.7127685546875
sxkc6b,41.0037231445313,29.3060302734375
sxk91t,40.9872436523438,28.8995361328125
sxk1dt,41.0751342773438,28.2403564453125
sxk9tw,41.0806274414063,29.0753173828125
sxk3w8,41.0476684570313,28.7677001953125
sxk93r,41.0421752929688,28.8885498046875
sxk3x5,41.0641479492188,28.7896728515625
sxk1fq,41.1245727539063,28.2293701171875
sxkb8w,40.9048461914063,29.2071533203125
sxkbkk,40.8499145507813,29.3719482421875
sxk9v4,41.1026000976563,29.0533447265625
sxk3pk,40.9817504882813,28.8006591796875
sxkdkt,41.2069702148438,29.0313720703125
sxkd7b,41.1795043945313,28.9984130859375
sxkc0j,40.9872436523438,29.1851806640625
sxk9ns,40.9817504882813,29.1192626953125
sxk921,41.0092163085938,28.8336181640625
sxk9k3,41.0092163085938,29.0203857421875
sxk9pk,40.9817504882813,29.1522216796875
sxk9j5,40.9762573242188,29.0533447265625
sxk8xn,40.9048461914063,29.1412353515625
sxk9jh,40.9817504882813,29.0533447265625
sxk9jf,40.9707641601563,29.0863037109375
sxk19y,41.0806274414063,28.2073974609375
sxkdkp,41.2179565429688,29.0093994140625
sx7fqs,41.2014770507813,28.0645751953125
sxk99v,41.0751342773438,28.9105224609375
sxk925,41.0202026367188,28.8336181640625
sxk99c,41.0531616210938,28.9105224609375
sxk9rb,41.0037231445313,29.1741943359375
sx7cw3,41.0531616210938,28.0535888671875
sxkd1c,41.1410522460938,28.9105224609375
sxk6ph,41.1575317382813,28.7896728515625
sxk3rm,41.0311889648438,28.8006591796875
sxk99w,41.0806274414063,28.8995361328125
sxk9wb,41.0476684570313,29.1302490234375
sxk9gm,41.1190795898438,28.9764404296875
sxk928,41.0037231445313,28.8555908203125
sxk9ty,41.0806274414063,29.0863037109375
sxk61w,41.1685180664063,28.5479736328125
sxkd85,41.2399291992188,28.8336181640625
sx7cw2,41.0476684570313,28.0535888671875
sxk9y7,41.1080932617188,29.1082763671875
sxk96b,41.0037231445313,28.9544677734375
sxk3qd,41.0147094726563,28.7677001953125
sxk6wg,41.2399291992188,28.7786865234375
sxk9sk,41.0696411132813,29.0203857421875
sxkd1q,41.1685180664063,28.8885498046875
sxk9tg,41.0641479492188,29.0863037109375
sxk9g0,41.0916137695313,28.9654541015625
sxk33g,41.0202026367188,28.5589599609375
sxk3z6,41.1026000976563,28.8006591796875
sxk9pn,40.9927368164063,29.1412353515625
sxkcv6,41.1026000976563,29.4158935546875
sxk3ny,40.9927368164063,28.7786865234375
sxkbjd,40.7949829101563,29.4268798828125
sxk3pj,40.9872436523438,28.7896728515625
sxk9kk,41.0256958007813,29.0203857421875
sxk9br,41.1300659179688,28.8446044921875
sxkf30,41.1795043945313,29.2291259765625
sxk3wt,41.0751342773438,28.7677001953125
sx7fr8,41.1795043945313,28.1085205078125
sxk3bb,41.0916137695313,28.5150146484375
sxk9rm,41.0311889648438,29.1522216796875
sxkbkw,40.8609008789063,29.3829345703125
sxk9d4,41.0586547851563,28.9215087890625
sxk934,41.0147094726563,28.8775634765625
sxk653,41.1410522460938,28.6248779296875
sxkdd4,41.2344360351563,28.9215087890625
sx7cu9,41.0971069335938,27.9766845703125
sxk9ve,41.1080932617188,29.0753173828125
sxk9qp,41.0421752929688,29.0972900390625
sxkbd9,40.8773803710938,29.2950439453125
sxk3sc,41.0531616210938,28.6907958984375
sxk693,41.2289428710938,28.5369873046875
sx7cv1,41.0971069335938,27.9986572265625
sxk9bk,41.1135864257813,28.8446044921875
sxk652,41.1355590820313,28.6248779296875
sxk68c,41.2289428710938,28.5150146484375
sx7fmg,41.1959838867188,28.0316162109375
sxk9dg,41.0641479492188,28.9544677734375
sxk39n,41.0806274414063,28.5260009765625
sx7cmq,41.0366821289063,28.0096435546875
sxkc5t,40.9872436523438,29.3389892578125
sxk3g3,41.0971069335938,28.6248779296875
sxk9zn,41.1245727539063,29.1412353515625
sxk6p5,41.1520385742188,28.7896728515625
sxkf23,41.1849975585938,29.1961669921875
sxk927,41.0202026367188,28.8446044921875
sxk3qu,41.0256958007813,28.7786865234375
sxk3pu,40.9817504882813,28.8226318359375
sxk37f,41.0147094726563,28.6468505859375
sxkbdc,40.8773803710938,29.3060302734375
sxk9jp,40.9982299804688,29.0533447265625
sxk396,41.0586547851563,28.5369873046875
sxk96s,41.0256958007813,28.9434814453125
sxk9s7,41.0641479492188,29.0203857421875
sxk9et,41.0751342773438,28.9874267578125
sxk3hv,40.9872436523438,28.6907958984375
sxk9sz,41.0861206054688,29.0423583984375
sxk91m,40.9872436523438,28.8885498046875
sxkb74,40.8389282226563,29.3170166015625
sxkde9,41.2289428710938,28.9874267578125
sxkbvf,40.9268188476563,29.4378662109375
sxk1rm,41.0311889648438,28.4490966796875
sxk9rt,41.0311889648438,29.1632080078125
sxkbfc,40.9213256835938,29.3060302734375
sxk9c6,41.1026000976563,28.8885498046875
sxkc41,40.9652709960938,29.2730712890625
sxk3bc,41.0971069335938,28.5150146484375
sxk99z,41.0861206054688,28.9105224609375
sxk9jq,40.9927368164063,29.0643310546875
sxk18v,41.0751342773438,28.1634521484375
sxkb75,40.8444213867188,29.3170166015625
sxkd1p,41.1740112304688,28.8775634765625
sxk9tu,41.0696411132813,29.0863037109375
sxk97w,41.0366821289063,28.9874267578125
sxkc0c,40.9652709960938,29.2181396484375
sxk3zx,41.1300659179688,28.8116455078125
sxk4rs,41.2014770507813,28.4600830078125
sxkdkm,41.2069702148438,29.0203857421875
sxkb5n,40.8169555664063,29.3170166015625
sxkbgk,40.9378051757813,29.3280029296875
sxkbg2,40.9158325195313,29.3280029296875
sxk982,41.0476684570313,28.8446044921875
sxkbhn,40.8169555664063,29.3609619140625
sxkb6t,40.8554077148438,29.2950439453125
sxk6u2,41.2673950195313,28.6688232421875
sxk4r6,41.1904907226563,28.4490966796875
sxkdh3,41.1410522460938,29.0203857421875
sxkf0r,41.1740112304688,29.1961669921875
sxk4x8,41.2234497070313,28.4600830078125
sxkc54,40.9707641601563,29.3170166015625
sxkd1x,41.1740112304688,28.8995361328125
sxk9e7,41.0641479492188,28.9764404296875
sxkb9t,40.8993530273438,29.2510986328125
sxk9bt,41.1190795898438,28.8555908203125
sxk971,41.0092163085938,28.9654541015625
sxk9mf,41.0147094726563,29.0863037109375
sxk4h6,41.1465454101563,28.3172607421875
sxk9p5,40.9762573242188,29.1412353515625
sxk91s,40.9817504882813,28.8995361328125
sxk9uk,41.1135864257813,29.0203857421875
sxk3gm,41.1190795898438,28.6248779296875
sx7fw5,41.2399291992188,28.0426025390625
sxk96c,41.0092163085938,28.9544677734375
sxk18t,41.0751342773438,28.1524658203125
sxk331,41.0092163085938,28.5260009765625
sxk39j,41.0751342773438,28.5260009765625
sxk9vb,41.0916137695313,29.0863037109375
sxk9y5,41.1080932617188,29.0972900390625
sxkbhe,40.8004760742188,29.3829345703125
sxk655,41.1520385742188,28.6138916015625
sxkcv4,41.1026000976563,29.4049072265625
sxk6dx,41.2619018554688,28.5919189453125
sxk4r7,41.1959838867188,28.4490966796875
sxkcuq,41.1245727539063,29.3719482421875
sxk6t2,41.2234497070313,28.7127685546875
sxkdt1,41.2289428710938,29.0533447265625
sxkc38,41.0037231445313,29.2510986328125
sxk8xy,40.9048461914063,29.1741943359375
sxk3rb,41.0037231445313,28.8226318359375
sxkd8d,41.2344360351563,28.8555908203125
sxkd45,41.1520385742188,28.9215087890625
sxk9qt,41.0311889648438,29.1192626953125
sxk19j,41.0751342773438,28.1744384765625
sxk3wf,41.0586547851563,28.7786865234375
sxk98m,41.0751342773438,28.8446044921875
sxk3s8,41.0476684570313,28.6798095703125
sxk9pg,40.9762573242188,29.1741943359375
sxk9sf,41.0586547851563,29.0423583984375
sxk9v7,41.1080932617188,29.0643310546875
sxk99t,41.0751342773438,28.8995361328125
sxk3ev,41.0751342773438,28.6468505859375
sxk6ss,41.2454223632813,28.6798095703125
sxk9eq,41.0806274414063,28.9764404296875
sxk67d,41.1904907226563,28.6358642578125
sxkbby,40.9487915039063,29.2181396484375
sxk1w7,41.0641479492188,28.4051513671875
sxk6g1,41.2728881835938,28.6138916015625
sxkcf2,41.0916137695313,29.2840576171875
sxk9th,41.0696411132813,29.0533447265625
sxk9wm,41.0751342773438,29.1082763671875
sxk9p2,40.9597778320313,29.1522216796875
sxkc5p,40.9982299804688,29.3170166015625
sxkf24,41.1904907226563,29.1851806640625
sxk933,41.0092163085938,28.8885498046875
sxk9ge,41.1080932617188,28.9874267578125
sxk6tj,41.2509155273438,28.7017822265625
sxk9tq,41.0806274414063,29.0643310546875
sxk9m7,41.0202026367188,29.0643310546875
sxk8yq,40.9487915039063,29.1082763671875
sxk3zd,41.1026000976563,28.8116455078125
sxk1qz,41.0421752929688,28.4271240234375
sxk67h,41.2014770507813,28.6138916015625
sxk661,41.1849975585938,28.5699462890625
sxkcdv,41.0751342773438,29.3060302734375
sxk8zb,40.9158325195313,29.1741943359375
sxk9v5,41.1080932617188,29.0533447265625
sxk8zx,40.9542846679688,29.1632080078125
sxkbk7,40.8444213867188,29.3719482421875
sxk923,41.0092163085938,28.8446044921875
sxkfpw,41.1685180664063,29.5147705078125
sx7fr5,41.1959838867188,28.0865478515625
sxk398,41.0476684570313,28.5479736328125
sxk3k2,41.0037231445313,28.6688232421875
sxk9db,41.0476684570313,28.9544677734375
sxk9jg,40.9762573242188,29.0863037109375
sxkbey,40.9048461914063,29.3499755859375
sxk6dd,41.2344360351563,28.5919189453125
sxk6rv,41.2069702148438,28.8226318359375
sxkbgg,40.9323120117188,29.3499755859375
sxkd2f,41.1904907226563,28.8665771484375
sxk9b9,41.0971069335938,28.8555908203125
sxk979,41.0092163085938,28.9874267578125
sxk6x6,41.2344360351563,28.8006591796875
sxk1ek,41.0696411132813,28.2733154296875
sxk96p,41.0421752929688,28.9215087890625
sxk9dq,41.0806274414063,28.9324951171875
sxk3z9,41.0971069335938,28.8116455078125
sxk3hs,40.9817504882813,28.6798095703125
sxk329,41.0092163085938,28.5040283203125
sxk9um,41.1190795898438,29.0203857421875
sxkc04,40.9707641601563,29.1851806640625
sxk9x3,41.0531616210938,29.1522216796875
sxk3kb,41.0037231445313,28.6907958984375
sxkcej,41.0751342773438,29.3170166015625
sxk6wh,41.2454223632813,28.7457275390625
sxk1t4,41.0586547851563,28.3502197265625
sxk9b6,41.1026000976563,28.8446044921875
sxk9t9,41.0531616210938,29.0753173828125
sxk91n,40.9927368164063,28.8775634765625
sxk9ev,41.0751342773438,28.9984130859375
sxkd96,41.2344360351563,28.8885498046875
sxk3ru,41.0256958007813,28.8226318359375
sxkc27,41.0202026367188,29.1961669921875
sxk93p,41.0421752929688,28.8775634765625
sxkc05,40.9762573242188,29.1851806640625
sxkcvz,41.1300659179688,29.4378662109375
sxk66w,41.2124633789063,28.5919189453125
sxk1dn,41.0806274414063,28.2183837890625
sxkc1h,40.9817504882813,29.2291259765625
sxk6qs,41.2014770507813,28.7677001953125
sxk6ms,41.2014770507813,28.7237548828125
sxk97q,41.0366821289063,28.9764404296875
sxk1w2,41.0476684570313,28.4051513671875
sxkcfr,41.1300659179688,29.2840576171875
sxk1qy,41.0366821289063,28.4271240234375
sxk448,41.1355590820313,28.2403564453125
sxkb76,40.8389282226563,29.3280029296875
sxkd42,41.1355590820313,28.9324951171875
sxkbj9,40.7894897460938,29.4268798828125
sxk6x0,41.2234497070313,28.7896728515625
sxk1by,41.1245727539063,28.1634521484375
sxk3x6,41.0586547851563,28.8006591796875
sxk6k7,41.1959838867188,28.6688232421875
sxk9mg,41.0202026367188,29.0863037109375
sxk33d,41.0147094726563,28.5479736328125
sxk96h,41.0256958007813,28.9215087890625
sx7cmj,41.0311889648438,27.9986572265625
sxk3rk,41.0256958007813,28.8006591796875
sxk988,41.0476684570313,28.8555908203125
sxkbum,40.9432983398438,29.3719482421875
sxk9vt,41.1190795898438,29.0753173828125
sxk3nu,40.9817504882813,28.7786865234375
sx7cxt,41.0751342773438,28.1085205078125
sxk6mc,41.1849975585938,28.7347412109375
sxk9d0,41.0476684570313,28.9215087890625
sxkd1k,41.1575317382813,28.8885498046875
sx7cm5,41.0202026367188,27.9986572265625
sx7czd,41.1026000976563,28.1085205078125
sxk3f6,41.1026000976563,28.5809326171875
sxk9fb,41.0916137695313,28.9544677734375
sxk92j,41.0311889648438,28.8336181640625
sxkd41,41.1410522460938,28.9215087890625
sxk93j,41.0311889648438,28.8775634765625
sxk9ff,41.1026000976563,28.9544677734375
sxkd2s,41.2014770507813,28.8555908203125
sxkdpz,41.1740112304688,29.1741943359375
sxk3ke,41.0202026367188,28.6798095703125
sxk8z5,40.9323120117188,29.1412353515625
sxk3sv,41.0751342773438,28.6907958984375
sxk3g1,41.0971069335938,28.6138916015625
sxk96f,41.0147094726563,28.9544677734375
sxk90s,40.9817504882813,28.8555908203125
sxkdke,41.1959838867188,29.0313720703125
sxk9qd,41.0147094726563,29.1192626953125
sxk9c7,41.1080932617188,28.8885498046875
sxk8zs,40.9378051757813,29.1632080078125
sxkdeb,41.2234497070313,28.9984130859375
sxk6rg,41.1959838867188,28.8226318359375
sxk9pv,40.9872436523438,29.1741943359375
sxk3xw,41.0806274414063,28.8116455078125
sxk3s6,41.0586547851563,28.6688232421875
sxkfn2,41.1355590820313,29.4598388671875
sxk9qx,41.0421752929688,29.1192626953125
sxkc4z,40.9982299804688,29.3060302734375
sxk9bc,41.0971069335938,28.8665771484375
sxk3w5,41.0641479492188,28.7457275390625
sxk9dz,41.0861206054688,28.9544677734375
sxkc02,40.9597778320313,29.1961669921875
sxk4pp,41.1740112304688,28.4381103515625
sxk9eb,41.0476684570313,28.9984130859375
sxk8zp,40.9542846679688,29.1412353515625
sxk395,41.0641479492188,28.5260009765625
sxkd5u,41.1575317382813,28.9984130859375
sxkdky,41.2124633789063,29.0423583984375
sxk9qe,41.0202026367188,29.1192626953125
sxkb8m,40.8993530273438,29.1961669921875
sxk9t2,41.0476684570313,29.0643310546875
sxk4pe,41.1520385742188,28.4600830078125
sxk8zk,40.9378051757813,29.1522216796875
sxkc4r,40.9982299804688,29.2840576171875
sxkc22,41.0037231445313,29.1961669921875
sxk92c,41.0092163085938,28.8665771484375
sxk6me,41.1959838867188,28.7237548828125
sxk6g5,41.2838745117188,28.6138916015625
sxk9ef,41.0586547851563,28.9984130859375
sxkd1m,41.1630249023438,28.8885498046875
sxkc1n,40.9927368164063,29.2291259765625
sxkc3k,41.0256958007813,29.2401123046875
sxkdj0,41.1355590820313,29.0533447265625
sxk386,41.0586547851563,28.4930419921875
sxk3r2,41.0037231445313,28.8006591796875
sxkc1k,40.9817504882813,29.2401123046875
sxkd48,41.1355590820313,28.9434814453125
sxkdhn,41.1685180664063,29.0093994140625
sxk37k,41.0256958007813,28.6248779296875
sxk9qw,41.0366821289063,29.1192626953125
sxkdpd,41.1465454101563,29.1632080078125
sxk3c6,41.1026000976563,28.5369873046875
sxkb8e,40.8883666992188,29.2071533203125
sxk9er,41.0861206054688,28.9764404296875
sxk99p,41.0861206054688,28.8775634765625
sxkc82,41.0476684570313,29.1961669921875
sxk8yv,40.9432983398438,29.1302490234375
sxk9mb,41.0037231445313,29.0863037109375
sxk93s,41.0256958007813,28.8995361328125
sxk90z,40.9982299804688,28.8665771484375
sxkbhj,40.8114624023438,29.3609619140625
sxk6xb,41.2234497070313,28.8226318359375
sxk9m9,41.0092163085938,29.0753173828125
sx7cuc,41.0971069335938,27.9876708984375
sxk1u6,41.1026000976563,28.3172607421875
sxkb8d,40.8828735351563,29.2071533203125
sxk3wd,41.0586547851563,28.7677001953125
sxk90h,40.9817504882813,28.8336181640625
sxk9d9,41.0531616210938,28.9434814453125
sxk9u2,41.0916137695313,29.0203857421875
sxk9nr,40.9982299804688,29.1082763671875
sxkbm3,40.8334350585938,29.4158935546875
sxkdmz,41.2179565429688,29.0863037109375
sxk93b,41.0037231445313,28.9105224609375
sxk92p,41.0421752929688,28.8336181640625
sxk9em,41.0751342773438,28.9764404296875
sxkb7j,40.8554077148438,29.3170166015625
sxkcd9,41.0531616210938,29.2950439453125
sxkc1e,40.9762573242188,29.2510986328125
sxk35q,40.9927368164063,28.6248779296875
sxk8xw,40.9048461914063,29.1632080078125
sxk990,41.0476684570313,28.8775634765625
sxk9ce,41.1080932617188,28.8995361328125
sxk3qw,41.0366821289063,28.7677001953125
sxkbb8,40.9158325195313,29.2071533203125
sxk1fb,41.0916137695313,28.2513427734375
sxkdhm,41.1630249023438,29.0203857421875
sx7fvr,41.3058471679688,28.0096435546875
sxk91k,40.9817504882813,28.8885498046875
sxk8z6,40.9268188476563,29.1522216796875
sxk9m2,41.0037231445313,29.0643310546875
sxk92z,41.0421752929688,28.8665771484375
sxk9me,41.0202026367188,29.0753173828125
sxk3wz,41.0861206054688,28.7786865234375
sxk902,40.9597778320313,28.8446044921875
sxkd1f,41.1465454101563,28.9105224609375
sxkbep,40.9103393554688,29.3170166015625
sxk9j7,40.9762573242188,29.0643310546875
sxk3k8,41.0037231445313,28.6798095703125
sxk39h,41.0696411132813,28.5260009765625
sxk93h,41.0256958007813,28.8775634765625
sxk9gk,41.1135864257813,28.9764404296875
sxkbbd,40.9268188476563,29.2071533203125
sxkf31,41.1849975585938,29.2291259765625
sxkcgt,41.1190795898438,29.3389892578125
sxk97z,41.0421752929688,28.9984130859375
sxk6np,41.1740112304688,28.7457275390625
sxk1rt,41.0311889648438,28.4600830078125
sxkb7b,40.8279418945313,29.3499755859375
sxk3r5,41.0202026367188,28.7896728515625
sxkdd6,41.2344360351563,28.9324951171875
sxm40n,41.1685180664063,29.5367431640625
sxk9mk,41.0256958007813,29.0643310546875
sxk9j8,40.9597778320313,29.0753173828125
sxkbeg,40.8883666992188,29.3499755859375
sxk9ru,41.0256958007813,29.1741943359375
sxk9u7,41.1080932617188,29.0203857421875
sxk1u4,41.1026000976563,28.3062744140625
sxk9zj,41.1190795898438,29.1412353515625
sxk9hy,40.9927368164063,29.0423583984375
sxk3x0,41.0476684570313,28.7896728515625
sxk372,41.0037231445313,28.6248779296875
sxk9dv,41.0751342773438,28.9544677734375
sxk4pg,41.1520385742188,28.4710693359375
sxkbuh,40.9378051757813,29.3609619140625
sxkc1p,40.9982299804688,29.2291259765625
sxkd5v,41.1630249023438,28.9984130859375
sxkc20,41.0037231445313,29.1851806640625
sxk1t9,41.0531616210938,28.3721923828125
sxkbgc,40.9213256835938,29.3499755859375
sxk9sb,41.0476684570313,29.0423583984375
sxk6e0,41.2234497070313,28.6138916015625
sxk90v,40.9872436523438,28.8665771484375
sxk6m1,41.1849975585938,28.7017822265625
sxkc06,40.9707641601563,29.1961669921875
sx7chk,40.9817504882813,27.9656982421875
sxk9ey,41.0806274414063,28.9984130859375
sxkbev,40.8993530273438,29.3499755859375
sxk980,41.0476684570313,28.8336181640625
sxkbsc,40.8773803710938,29.3939208984375
sxkcfd,41.1026000976563,29.2950439453125
sxk9jy,40.9927368164063,29.0863037109375
sxk3xc,41.0531616210938,28.8226318359375
sxk937,41.0202026367188,28.8885498046875
sxkd7f,41.1904907226563,28.9984130859375
sxk3ge,41.1080932617188,28.6358642578125
sxk9f2,41.0916137695313,28.9324951171875
sxkf42,41.1355590820313,29.2840576171875
sxk3rg,41.0202026367188,28.8226318359375
sxk9u1,41.0971069335938,29.0093994140625
sxk3pb,40.9597778320313,28.8226318359375
sxk900,40.9597778320313,28.8336181640625
sx7cxk,41.0696411132813,28.0975341796875
sxkbj4,40.7949829101563,29.4049072265625
sxkb92,40.8718872070313,29.2401123046875
sxkbd2,40.8718872070313,29.2840576171875
sxk96n,41.0366821289063,28.9215087890625
sxk66z,41.2179565429688,28.6029052734375
sxk3r0,41.0037231445313,28.7896728515625
sxk9b3,41.0971069335938,28.8446044921875
sxk3xd,41.0586547851563,28.8116455078125
sxk9ku,41.0256958007813,29.0423583984375
sxk3g8,41.0916137695313,28.6358642578125
sxk3z2,41.0916137695313,28.8006591796875
sxk9qk,41.0256958007813,29.1082763671875
sxkd8f,41.2344360351563,28.8665771484375
sxk4pt,41.1630249023438,28.4600830078125
sxk19q,41.0806274414063,28.1854248046875
sxk66m,41.2069702148438,28.5809326171875
sxk6nu,41.1575317382813,28.7786865234375
sxkbb9,40.9213256835938,29.2071533203125
sxkd86,41.2344360351563,28.8446044921875
sxk33v,41.0311889648438,28.5589599609375
sxk442,41.1355590820313,28.2293701171875
sx7cv0,41.0916137695313,27.9986572265625
sxkbef,40.8828735351563,29.3499755859375
sxk9u4,41.1026000976563,29.0093994140625
sxkbg7,40.9323120117188,29.3280029296875
sxk6th,41.2454223632813,28.7017822265625
sxkbuz,40.9542846679688,29.3939208984375
sxkc53,40.9652709960938,29.3280029296875
sxk33t,41.0311889648438,28.5479736328125
sxk3x9,41.0531616210938,28.8116455078125
sxk9n9,40.9652709960938,29.1192626953125
sxk1bx,41.1300659179688,28.1524658203125
sx7cmx,41.0421752929688,28.0206298828125
sxk6sz,41.2619018554688,28.6907958984375
sxm40q,41.1685180664063,29.5477294921875
sxk3ht,40.9872436523438,28.6798095703125
sxk9vr,41.1300659179688,29.0643310546875
sxk993,41.0531616210938,28.8885498046875
sxk9s6,41.0586547851563,29.0203857421875
sxkfp4,41.1465454101563,29.4927978515625
sxk4pq,41.1685180664063,28.4490966796875
sxk9sj,41.0751342773438,29.0093994140625
sxk92q,41.0366821289063,28.8446044921875
sxk3jd,40.9707641601563,28.7237548828125
sxk6q0,41.1795043945313,28.7457275390625
sxk98r,41.0861206054688,28.8446044921875
sxk3hw,40.9927368164063,28.6798095703125
sxk93q,41.0366821289063,28.8885498046875
sxk97r,41.0421752929688,28.9764404296875
sxkbmp,40.8663940429688,29.4049072265625
sxk1ud,41.1026000976563,28.3282470703125
sxk6dm,41.2509155273438,28.5809326171875
sxk9q6,41.0147094726563,29.1082763671875
sxk6pw,41.1685180664063,28.8116455078125
sxk1te,41.0641479492188,28.3721923828125
sxk93m,41.0311889648438,28.8885498046875
sxkdh6,41.1465454101563,29.0203857421875
sxk3x2,41.0476684570313,28.8006591796875
sxk9gn,41.1245727539063,28.9654541015625
sx7fqx,41.2179565429688,28.0645751953125
sxkcdg,41.0641479492188,29.3060302734375
sxkbsh,40.8938598632813,29.3609619140625
sxkb5p,40.8224487304688,29.3170166015625
sxkbm6,40.8389282226563,29.4158935546875
sxk3bn,41.1245727539063,28.4820556640625
sxk1fv,41.1190795898438,28.2513427734375
sxk8z3,40.9213256835938,29.1522216796875
sxm41u,41.1575317382813,29.6136474609375
sxkb73,40.8334350585938,29.3280029296875
sx7ckf,41.0147094726563,27.9876708984375
sxkdkx,41.2179565429688,29.0313720703125
sxk9jn,40.9927368164063,29.0533447265625
sxkdsf,41.2344360351563,29.0423583984375
sxk66q,41.2124633789063,28.5809326171875
sxk3py,40.9927368164063,28.8226318359375
sxk9t0,41.0476684570313,29.0533447265625
sxk9zq,41.1245727539063,29.1522216796875
sxkfn3,41.1410522460938,29.4598388671875
sxk3x7,41.0641479492188,28.8006591796875
sxkc39,41.0092163085938,29.2510986328125
sxkcuf,41.1026000976563,29.3939208984375
sxkbbb,40.9158325195313,29.2181396484375
sxk9pj,40.9872436523438,29.1412353515625
sxk91u,40.9817504882813,28.9105224609375
sxkc6r,41.0421752929688,29.2840576171875
sxk9bb,41.0916137695313,28.8665771484375
sxkbhp,40.8224487304688,29.3609619140625
sx7ghf,41.3223266601563,27.9876708984375
sx7cxe,41.0641479492188,28.1085205078125
sxk3xu,41.0696411132813,28.8226318359375
sxkcu2,41.0916137695313,29.3719482421875
sxkb5z,40.8224487304688,29.3499755859375
sxk3se,41.0641479492188,28.6798095703125
sxk38e,41.0641479492188,28.5040283203125
sxkd1e,41.1520385742188,28.8995361328125
sxkd00,41.1355590820313,28.8336181640625
sxkdrg,41.1959838867188,29.1741943359375
sxk6tu,41.2454223632813,28.7347412109375
sxkb9k,40.8938598632813,29.2401123046875
sxkbmh,40.8499145507813,29.4049072265625
sxkcu9,41.0971069335938,29.3829345703125
sxk97y,41.0366821289063,28.9984130859375
sxkb86,40.8828735351563,29.1961669921875
sxk97m,41.0311889648438,28.9764404296875
sxkfpr,41.1740112304688,29.5037841796875
sxk6dw,41.2564086914063,28.5919189453125
sxkb7z,40.8663940429688,29.3499755859375
sxk9r4,41.0147094726563,29.1412353515625
sxk9m0,41.0037231445313,29.0533447265625
sx7ghb,41.3113403320313,27.9876708984375
sxk4hg,41.1520385742188,28.3392333984375
sxk8ys,40.9378051757813,29.1192626953125
sxk9gf,41.1026000976563,28.9984130859375
sxk1rx,41.0421752929688,28.4600830078125
sxk3t4,41.0586547851563,28.7017822265625
sxk3hz,40.9982299804688,28.6907958984375
sxk6fb,41.2673950195313,28.6029052734375
sxk9gs,41.1135864257813,28.9874267578125
sxk451,41.1410522460938,28.2623291015625
sxk3g9,41.0971069335938,28.6358642578125
sx7ck8,41.0037231445313,27.9766845703125
sxkbge,40.9323120117188,29.3389892578125
sxk3w4,41.0586547851563,28.7457275390625
sxk4rz,41.2179565429688,28.4710693359375
sxkc21,41.0092163085938,29.1851806640625
sxk3t7,41.0641479492188,28.7127685546875
sxk99d,41.0586547851563,28.8995361328125
sxk3zh,41.1135864257813,28.7896728515625
sxkcdq,41.0806274414063,29.2840576171875
sxk9nz,40.9982299804688,29.1302490234375
sxk37r,41.0421752929688,28.6248779296875
sxkc51,40.9652709960938,29.3170166015625
sxk6q7,41.1959838867188,28.7567138671875
sxk977,41.0202026367188,28.9764404296875
sxk9p6,40.9707641601563,29.1522216796875
sxk3tc,41.0531616210938,28.7347412109375
sxk3eu,41.0696411132813,28.6468505859375
