DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
2024-01-03 02:00:00,41.2069702148438,29.1082763671875,sxkdqm,71,126,89,56
2024-01-03 03:00:00,41.2069702148438,29.1082763671875,sxkdqm,60,112,85,38
2024-01-03 04:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,111,85,68
2024-01-03 05:00:00,41.2069702148438,29.1082763671875,sxkdqm,61,163,89,61
2024-01-03 06:00:00,41.2069702148438,29.1082763671875,sxkdqm,70,111,90,25
2024-01-03 07:00:00,41.2069702148438,29.1082763671875,sxkdqm,23,161,99,33
2024-01-03 08:00:00,41.2069702148438,29.1082763671875,sxkdqm,70,154,102,58
2024-01-03 09:00:00,41.2069702148438,29.1082763671875,sxkdqm,23,163,100,98
2024-01-03 10:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,153,92,107
2024-01-03 11:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,149,91,103
2024-01-03 12:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,169,94,71
2024-01-03 13:00:00,41.2069702148438,29.1082763671875,sxkdqm,57,142,87,54
2024-01-03 14:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,148,89,50
2024-01-03 15:00:00,41.2069702148438,29.1082763671875,sxkdqm,63,167,88,58
2024-01-03 16:00:00,41.2069702148438,29.1082763671875,sxkdqm,72,155,100,70
2024-01-03 17:00:00,41.2069702148438,29.1082763671875,sxkdqm,30,179,97,75
2024-01-03 18:00:00,41.2069702148438,29.1082763671875,sxkdqm,50,145,95,104
2024-01-03 19:00:00,41.2069702148438,29.1082763671875,sxkdqm,60,166,93,162
2024-01-03 20:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,144,87,152
2024-01-03 21:00:00,41.2069702148438,29.1082763671875,sxkdqm,22,143,88,167
2024-01-03 22:00:00,41.2069702148438,29.1082763671875,sxkdqm,59,147,85,104
2024-01-03 23:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,135,87,100
2024-01-04 00:00:00,41.2069702148438,29.1082763671875,sxkdqm,59,153,86,103
2024-01-04 01:00:00,41.2069702148438,29.1082763671875,sxkdqm,57,170,86,87
2024-01-04 02:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,119,85,80
2024-01-04 03:00:00,41.2069702148438,29.1082763671875,sxkdqm,54,107,85,66
2024-01-04 04:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,113,83,51
2024-01-04 05:00:00,41.2069702148438,29.1082763671875,sxkdqm,67,128,90,76
2024-01-04 06:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,123,89,59
2024-01-04 07:00:00,41.2069702148438,29.1082763671875,sxkdqm,50,144,93,54
2024-01-04 08:00:00,41.2069702148438,29.1082763671875,sxkdqm,69,173,103,59
2024-01-04 09:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,153,104,74
2024-01-04 10:00:00,41.2069702148438,29.1082763671875,sxkdqm,71,144,96,43
2024-01-04 11:00:00,41.2069702148438,29.1082763671875,sxkdqm,11,154,88,78
2024-01-04 12:00:00,41.2069702148438,29.1082763671875,sxkdqm,61,176,92,82
2024-01-04 13:00:00,41.2069702148438,29.1082763671875,sxkdqm,67,139,90,70
2024-01-04 14:00:00,41.2069702148438,29.1082763671875,sxkdqm,55,132,85,70
2024-01-04 15:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,135,89,26
2024-01-04 16:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,143,98,45
2024-01-04 17:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,135,94,67
2024-01-04 18:00:00,41.2069702148438,29.1082763671875,sxkdqm,51,145,94,70
2024-01-04 19:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,155,94,83
2024-01-04 20:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,176,94,108
2024-01-04 21:00:00,41.2069702148438,29.1082763671875,sxkdqm,55,135,87,120
2024-01-04 22:00:00,41.2069702148438,29.1082763671875,sxkdqm,44,137,86,105
2024-01-04 23:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,122,85,93
2024-01-05 00:00:00,41.2069702148438,29.1082763671875,sxkdqm,60,135,85,124
2024-01-05 01:00:00,41.2069702148438,29.1082763671875,sxkdqm,59,126,87,96
2024-01-05 02:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,131,86,85
2024-01-05 03:00:00,41.2069702148438,29.1082763671875,sxkdqm,64,141,86,66
2024-01-05 04:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,117,85,54
2024-01-05 05:00:00,41.2069702148438,29.1082763671875,sxkdqm,70,124,87,72
2024-01-05 06:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,129,90,75
2024-01-05 07:00:00,41.2069702148438,29.1082763671875,sxkdqm,57,147,96,53
2024-01-05 08:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,168,96,42
2024-01-05 09:00:00,41.2069702148438,29.1082763671875,sxkdqm,74,141,96,48
2024-01-05 10:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,147,91,79
2024-01-05 11:00:00,41.2069702148438,29.1082763671875,sxkdqm,64,127,93,65
2024-01-05 12:00:00,41.2069702148438,29.1082763671875,sxkdqm,35,142,90,81
2024-01-05 13:00:00,41.2069702148438,29.1082763671875,sxkdqm,63,129,87,90
2024-01-05 14:00:00,41.2069702148438,29.1082763671875,sxkdqm,67,136,93,51
2024-01-05 15:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,121,88,34
2024-01-05 16:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,149,90,62
2024-01-05 17:00:00,41.2069702148438,29.1082763671875,sxkdqm,71,162,97,88
2024-01-05 18:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,150,97,110
2024-01-05 19:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,154,90,147
2024-01-05 20:00:00,41.2069702148438,29.1082763671875,sxkdqm,61,146,89,167
2024-01-05 21:00:00,41.2069702148438,29.1082763671875,sxkdqm,53,162,89,158
2024-01-05 22:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,136,87,112
2024-01-05 23:00:00,41.2069702148438,29.1082763671875,sxkdqm,23,171,88,124
2024-01-06 00:00:00,41.2069702148438,29.1082763671875,sxkdqm,55,141,87,95
2024-01-06 01:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,135,86,90
2024-01-06 02:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,113,86,78
2024-01-06 03:00:00,41.2069702148438,29.1082763671875,sxkdqm,63,134,85,49
2024-01-06 04:00:00,41.2069702148438,29.1082763671875,sxkdqm,69,113,86,52
2024-01-06 05:00:00,41.2069702148438,29.1082763671875,sxkdqm,71,147,91,62
2024-01-06 06:00:00,41.2069702148438,29.1082763671875,sxkdqm,61,137,85,69
2024-01-06 07:00:00,41.2069702148438,29.1082763671875,sxkdqm,57,134,89,70
2024-01-06 08:00:00,41.2069702148438,29.1082763671875,sxkdqm,24,159,91,69
2024-01-06 09:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,134,88,87
2024-01-06 10:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,132,89,83
2024-01-06 11:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,137,90,99
2024-01-06 12:00:00,41.2069702148438,29.1082763671875,sxkdqm,55,139,84,112
2024-01-06 13:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,139,89,121
2024-01-06 14:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,143,92,111
2024-01-06 15:00:00,41.2069702148438,29.1082763671875,sxkdqm,53,132,92,114
2024-01-06 16:00:00,41.2069702148438,29.1082763671875,sxkdqm,66,139,90,129
2024-01-06 17:00:00,41.2069702148438,29.1082763671875,sxkdqm,63,146,91,135
2024-01-06 18:00:00,41.2069702148438,29.1082763671875,sxkdqm,56,146,92,150
2024-01-06 19:00:00,41.2069702148438,29.1082763671875,sxkdqm,55,164,94,127
2024-01-06 20:00:00,41.2069702148438,29.1082763671875,sxkdqm,54,143,88,104
2024-01-06 21:00:00,41.2069702148438,29.1082763671875,sxkdqm,54,146,90,96
2024-01-06 22:00:00,41.2069702148438,29.1082763671875,sxkdqm,42,162,87,78
2024-01-06 23:00:00,41.2069702148438,29.1082763671875,sxkdqm,34,126,87,50
2024-01-07 00:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,121,93,48
2024-01-07 01:00:00,41.2069702148438,29.1082763671875,sxkdqm,50,119,90,39
2024-01-07 02:00:00,41.2069702148438,29.1082763671875,sxkdqm,69,134,89,27
2024-01-07 03:00:00,41.2069702148438,29.1082763671875,sxkdqm,63,125,83,18
2024-01-07 04:00:00,41.2069702148438,29.1082763671875,sxkdqm,77,117,94,19
2024-01-07 05:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,154,97,37
2024-01-07 06:00:00,41.2069702148438,29.1082763671875,sxkdqm,70,132,96,19
2024-01-07 07:00:00,41.2069702148438,29.1082763671875,sxkdqm,32,168,95,45
2024-01-07 08:00:00,41.2069702148438,29.1082763671875,sxkdqm,58,164,94,47
2024-01-07 09:00:00,41.2069702148438,29.1082763671875,sxkdqm,64,123,89,31
2024-01-07 10:00:00,41.2069702148438,29.1082763671875,sxkdqm,53,117,93,33
2024-01-07 11:00:00,41.2069702148438,29.1082763671875,sxkdqm,60,145,92,57
2024-01-07 12:00:00,41.2069702148438,29.1082763671875,sxkdqm,47,145,88,78
2024-01-07 13:00:00,41.2069702148438,29.1082763671875,sxkdqm,54,169,90,86
2024-01-07 14:00:00,41.2069702148438,29.1082763671875,sxkdqm,51,147,95,67
2024-01-07 15:00:00,41.2069702148438,29.1082763671875,sxkdqm,45,160,97,71
2024-01-07 16:00:00,41.2069702148438,29.1082763671875,sxkdqm,70,183,102,89
2024-01-07 17:00:00,41.2069702148438,29.1082763671875,sxkdqm,68,146,96,83
2024-01-07 18:00:00,41.2069702148438,29.1082763671875,sxkdqm,75,143,101,69
2024-01-07 19:00:00,41.2069702148438,29.1082763671875,sxkdqm,65,162,94,81
2024-01-07 20:00:00,41.2069702148438,29.1082763671875,sxkdqm,62,155,91,96
2024-01-07 21:00:00,41.2069702148438,29.1082763671875,sxkdqm,64,129,91,99
2024-01-07 22:00:00,41.2069702148438,29.1082763671875,sxkdqm,41,132,87,95
2024-01-07 23:00:00,41.2069702148438,29.1082763671875,sxkdqm,54,133,86,107
2024-01-01 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,68,132,93,24
2024-01-01 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,77,112,91,23
2024-01-01 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,74,101,86,16
2024-01-01 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,79,114,90,12
2024-01-01 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,133,94,16
2024-01-01 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,80,121,99,17
2024-01-01 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,126,94,24
2024-01-01 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,125,96,31
2024-01-01 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,146,97,30
2024-01-01 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,117,95,33
2024-01-01 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,127,99,42
2024-01-01 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,68,184,98,45
2024-01-01 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,143,98,23
2024-01-01 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,79,163,96,37
2024-01-01 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,56,159,106,60
2024-01-01 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,72,158,105,59
2024-01-01 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,155,104,84
2024-01-01 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,74,155,104,84
2024-01-01 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,160,103,78
2024-01-01 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,64,168,98,91
2024-01-01 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,143,97,87
2024-01-01 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,144,93,87
2024-01-01 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,152,92,86
2024-01-01 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,138,86,67
2024-01-03 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,71,144,90,103
2024-01-03 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,48,129,85,99
2024-01-03 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,128,85,69
2024-01-03 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,112,83,52
2024-01-03 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,111,84,73
2024-01-03 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,49,153,86,62
2024-01-03 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,107,87,22
2024-01-03 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,152,104,24
2024-01-03 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,69,148,105,51
2024-01-03 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,154,96,62
2024-01-03 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,133,89,86
2024-01-03 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,146,90,67
2024-01-03 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,52,154,89,72
2024-01-03 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,74,134,90,41
2024-01-03 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,166,90,41
2024-01-03 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,154,89,61
2024-01-03 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,69,156,99,52
2024-01-03 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,131,97,60
2024-01-03 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,140,93,80
2024-01-03 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,148,92,151
2024-01-03 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,64,150,87,129
2024-01-03 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,52,131,84,131
2024-01-03 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,53,134,86,91
2024-01-03 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,141,86,97
2024-01-04 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,154,86,99
2024-01-04 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,48,149,84,88
2024-01-04 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,108,84,73
2024-01-04 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,111,84,72
2024-01-04 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,113,82,57
2024-01-04 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,49,131,88,71
2024-01-04 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,149,88,72
2024-01-04 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,69,147,98,41
2024-01-04 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,152,103,59
2024-01-04 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,145,97,55
2024-01-04 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,151,92,39
2024-01-04 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,148,95,78
2024-01-04 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,142,88,78
2024-01-04 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,69,136,86,65
2024-01-04 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,142,90,42
2024-01-04 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,128,89,26
2024-01-04 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,149,98,42
2024-01-04 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,74,151,94,51
2024-01-04 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,56,134,95,61
2024-01-04 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,140,94,67
2024-01-04 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,165,91,81
2024-01-04 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,57,122,86,96
2024-01-04 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,131,84,87
2024-01-04 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,61,124,86,98
2024-01-05 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,108,84,136
2024-01-05 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,53,123,85,98
2024-01-05 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,117,85,75
2024-01-05 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,141,85,71
2024-01-05 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,118,87,63
2024-01-05 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,114,86,92
2024-01-05 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,53,139,88,69
2024-01-05 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,61,157,95,54
2024-01-05 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,74,129,96,32
2024-01-05 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,145,95,50
2024-01-05 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,134,89,62
2024-01-05 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,125,90,65
2024-01-05 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,59,134,91,64
2024-01-05 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,129,88,74
2024-01-05 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,134,87,54
2024-01-05 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,73,125,92,33
2024-01-05 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,148,92,51
2024-01-05 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,149,100,74
2024-01-05 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,135,93,102
2024-01-05 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,57,151,93,104
2024-01-05 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,148,89,125
2024-01-05 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,150,88,127
2024-01-05 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,155,88,101
2024-01-05 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,54,137,86,108
2024-01-06 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,48,124,85,103
2024-01-06 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,54,134,84,97
2024-01-06 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,113,85,75
2024-01-06 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,146,87,50
2024-01-06 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,68,115,83,59
2024-01-06 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,68,151,89,61
2024-01-06 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,64,138,85,62
2024-01-06 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,126,89,62
2024-01-06 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,133,87,65
2024-01-06 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,64,138,87,77
2024-01-06 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,57,136,87,70
2024-01-06 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,61,131,88,78
2024-01-06 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,52,182,88,105
2024-01-06 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,131,90,104
2024-01-06 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,154,89,88
2024-01-06 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,58,134,87,101
2024-01-06 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,146,91,114
2024-01-06 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,142,93,118
2024-01-06 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,54,170,93,111
2024-01-06 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,174,97,92
2024-01-06 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,137,92,68
2024-01-06 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,71,158,93,72
2024-01-06 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,72,158,90,68
2024-01-06 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,136,94,54
2024-01-07 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,72,118,92,52
2024-01-07 01:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,147,92,42
2024-01-07 02:00:00,41.2014770507813,29.1082763671875,sxkdqk,72,148,91,27
2024-01-07 03:00:00,41.2014770507813,29.1082763671875,sxkdqk,68,90,85,13
2024-01-07 04:00:00,41.2014770507813,29.1082763671875,sxkdqk,82,117,92,14
2024-01-07 05:00:00,41.2014770507813,29.1082763671875,sxkdqk,70,150,94,29
2024-01-07 06:00:00,41.2014770507813,29.1082763671875,sxkdqk,69,111,96,23
2024-01-07 07:00:00,41.2014770507813,29.1082763671875,sxkdqk,72,112,92,41
2024-01-07 08:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,158,92,37
2024-01-07 09:00:00,41.2014770507813,29.1082763671875,sxkdqk,59,132,92,25
2024-01-07 10:00:00,41.2014770507813,29.1082763671875,sxkdqk,61,129,91,37
2024-01-07 11:00:00,41.2014770507813,29.1082763671875,sxkdqk,62,123,91,55
2024-01-07 12:00:00,41.2014770507813,29.1082763671875,sxkdqk,54,150,90,85
2024-01-07 13:00:00,41.2014770507813,29.1082763671875,sxkdqk,60,152,89,67
2024-01-07 14:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,149,93,65
2024-01-07 15:00:00,41.2014770507813,29.1082763671875,sxkdqk,66,145,99,77
2024-01-07 16:00:00,41.2014770507813,29.1082763671875,sxkdqk,71,163,100,74
2024-01-07 17:00:00,41.2014770507813,29.1082763671875,sxkdqk,71,163,99,81
2024-01-07 18:00:00,41.2014770507813,29.1082763671875,sxkdqk,67,148,95,73
2024-01-07 19:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,133,93,91
2024-01-07 20:00:00,41.2014770507813,29.1082763671875,sxkdqk,55,148,87,101
2024-01-07 21:00:00,41.2014770507813,29.1082763671875,sxkdqk,65,160,91,96
2024-01-07 22:00:00,41.2014770507813,29.1082763671875,sxkdqk,52,132,84,112
2024-01-07 23:00:00,41.2014770507813,29.1082763671875,sxkdqk,52,133,83,115
2024-01-01 00:00:00,41.0037231445313,28.9874267578125,sxk978,2,58,15,32
2024-01-01 01:00:00,41.0037231445313,28.9874267578125,sxk978,6,72,41,16
2024-01-01 02:00:00,41.0037231445313,28.9874267578125,sxk978,10,83,49,9
2024-01-01 03:00:00,41.0037231445313,28.9874267578125,sxk978,10,60,44,6
2024-01-01 04:00:00,41.0037231445313,28.9874267578125,sxk978,4,80,31,8
2024-01-01 05:00:00,41.0037231445313,28.9874267578125,sxk978,11,53,29,5
2024-01-01 06:00:00,41.0037231445313,28.9874267578125,sxk978,7,66,34,4
2024-01-01 07:00:00,41.0037231445313,28.9874267578125,sxk978,5,60,17,6
2024-01-01 08:00:00,41.0037231445313,28.9874267578125,sxk978,12,69,42,14
2024-01-01 09:00:00,41.0037231445313,28.9874267578125,sxk978,8,70,23,10
2024-01-01 10:00:00,41.0037231445313,28.9874267578125,sxk978,6,64,36,18
2024-01-01 11:00:00,41.0037231445313,28.9874267578125,sxk978,2,74,30,23
2024-01-01 12:00:00,41.0037231445313,28.9874267578125,sxk978,3,79,36,22
2024-01-01 13:00:00,41.0037231445313,28.9874267578125,sxk978,6,72,36,31
2024-01-01 14:00:00,41.0037231445313,28.9874267578125,sxk978,4,72,37,42
2024-01-01 15:00:00,41.0037231445313,28.9874267578125,sxk978,2,67,30,46
2024-01-01 16:00:00,41.0037231445313,28.9874267578125,sxk978,3,66,31,37
2024-01-01 17:00:00,41.0037231445313,28.9874267578125,sxk978,6,66,35,40
2024-01-01 18:00:00,41.0037231445313,28.9874267578125,sxk978,2,75,33,37
2024-01-01 19:00:00,41.0037231445313,28.9874267578125,sxk978,5,71,38,39
2024-01-01 20:00:00,41.0037231445313,28.9874267578125,sxk978,7,74,35,27
2024-01-01 21:00:00,41.0037231445313,28.9874267578125,sxk978,12,84,44,15
2024-01-01 22:00:00,41.0037231445313,28.9874267578125,sxk978,2,74,37,19
2024-01-01 23:00:00,41.0037231445313,28.9874267578125,sxk978,7,78,40,17
2024-01-03 00:00:00,41.0037231445313,28.9874267578125,sxk978,17,75,46,10
2024-01-03 01:00:00,41.0037231445313,28.9874267578125,sxk978,7,70,31,12
2024-01-03 02:00:00,41.0037231445313,28.9874267578125,sxk978,13,59,32,5
2024-01-03 03:00:00,41.0037231445313,28.9874267578125,sxk978,18,77,42,4
2024-01-03 04:00:00,41.0037231445313,28.9874267578125,sxk978,11,71,40,6
2024-01-03 05:00:00,41.0037231445313,28.9874267578125,sxk978,4,65,32,13
2024-01-03 06:00:00,41.0037231445313,28.9874267578125,sxk978,23,23,23,1
2024-01-03 07:00:00,41.0037231445313,28.9874267578125,sxk978,12,58,42,13
2024-01-03 08:00:00,41.0037231445313,28.9874267578125,sxk978,2,71,33,32
2024-01-03 09:00:00,41.0037231445313,28.9874267578125,sxk978,2,88,52,21
2024-01-03 10:00:00,41.0037231445313,28.9874267578125,sxk978,14,76,49,23
2024-01-03 11:00:00,41.0037231445313,28.9874267578125,sxk978,3,76,40,23
2024-01-03 12:00:00,41.0037231445313,28.9874267578125,sxk978,9,75,45,11
2024-01-03 13:00:00,41.0037231445313,28.9874267578125,sxk978,10,64,39,13
2024-01-03 14:00:00,41.0037231445313,28.9874267578125,sxk978,7,75,40,13
2024-01-03 15:00:00,41.0037231445313,28.9874267578125,sxk978,16,67,38,11
2024-01-03 16:00:00,41.0037231445313,28.9874267578125,sxk978,5,76,38,19
2024-01-03 17:00:00,41.0037231445313,28.9874267578125,sxk978,11,78,46,10
2024-01-03 18:00:00,41.0037231445313,28.9874267578125,sxk978,13,57,35,9
2024-01-03 19:00:00,41.0037231445313,28.9874267578125,sxk978,8,81,43,15
2024-01-03 20:00:00,41.0037231445313,28.9874267578125,sxk978,5,84,40,23
2024-01-03 21:00:00,41.0037231445313,28.9874267578125,sxk978,1,87,39,19
2024-01-03 22:00:00,41.0037231445313,28.9874267578125,sxk978,7,74,35,25
2024-01-03 23:00:00,41.0037231445313,28.9874267578125,sxk978,2,62,33,14
2024-01-04 00:00:00,41.0037231445313,28.9874267578125,sxk978,9,68,46,11
2024-01-04 01:00:00,41.0037231445313,28.9874267578125,sxk978,16,81,48,9
2024-01-04 02:00:00,41.0037231445313,28.9874267578125,sxk978,10,72,39,10
2024-01-04 03:00:00,41.0037231445313,28.9874267578125,sxk978,6,75,38,8
2024-01-04 04:00:00,41.0037231445313,28.9874267578125,sxk978,6,68,37,8
2024-01-04 05:00:00,41.0037231445313,28.9874267578125,sxk978,3,97,41,15
2024-01-04 06:00:00,41.0037231445313,28.9874267578125,sxk978,8,70,41,13
2024-01-04 07:00:00,41.0037231445313,28.9874267578125,sxk978,20,85,49,23
